month,outlet_id,name,trading_area,company,lat,lng,ms,hsd,ms_ly,hsd_ly
2025-10,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,10.8971,76.04429,54,62,52,56
2025-10,366391,P HAMZA HAJI & SONS ADHOC /PP PETROLEUM-ADHOC,KALPAKANCHERI,IOC,10.96218,75.97592,67,63,60,56
2025-10,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,10.9366296,75.9938703,0,0,0,0
2025-10,352145,B & B PETROLEUM,KALOTH,IOC,11.1474457,75.9770871,88,84,86,86
2025-10,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,11.1512227,75.8942511,119,141,48,84
2025-10,372984,MKM PETROLEUM,KAKKANCHERY,IOC,11.1416285,75.8949887,0,0,0,0
2025-10,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,,,0,0,0,0
2025-10,125203,EVEREST FUELS,Eramangalam,IOC,10.723029,75.976825,74,42,79,47
2025-10,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,10.796931,76.006488,100,104,92,79
2025-10,193920,NICE PETROLUEM,Edappal (on MDR),IOC,10.787483,75.977958,95,71,97,70
2025-10,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,10.784467,76.014109,80,64,100,104
2025-10,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,11.026891,75.8675,66,98,73,132
2025-10,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,11.093467,75.881241,78,74,84,88
2025-10,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,11.064706,75.987303,60,75,60,90
2025-10,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,11.0480791,75.9094099,74,66,92,88
2025-10,367798,ZEAL FUELS,CHEMBRA,IOC,10.932758,75.9227693,62,28,0,0
2025-10,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,11.111501,75.889906,72,72,68,64
2025-10,335802,ENERGY FUEL PARK,Changaramkulam,IOC,10.73285,76.039442,126,118,118,106
2025-10,187704,CKM ASSOCIATES (EX M V ASSOCIATES),Changaramkulam,IOC,10.733841,76.031172,163,111,154,114
2025-10,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,10.902279,75.923327,106,100,120,148
2025-10,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,10.889744,75.929782,129,95,119,119
2025-10,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,11.178269,75.894277,49,61,52,80
2025-10,346531,ZEAL PETROLEUM,AILATHUR,IOC,10.8320507,75.9482885,69,41,146,115
2025-10,380970,GRAND FUELS,Kottakkal-Indianoor,IOC,,,0,0,0,0
2025-10,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,10.8359453,75.9894292,0,0,0,0
2025-10,384546,FORTY FOUR PETROLEUM,ATHANIKKAL,IOC,11.1243643,75.8602554,0,12,0,0
2025-10,52021446,JPS PETROLEUM,THANALUR,MRPL,10.9522027,75.916499,,,,
2025-10,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,10.9025921,76.0895739,,,,
2025-10,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,11.1865141,75.9677788,,,,
2025-10,52021226,SMILE FUELS,KURUMBATHUR,MRPL,10.9293334,75.99825,,,,
2025-10,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,11.1089095,75.9566362,,,,
2025-10,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,11.0815488,75.8609615,,,,
2025-10,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,11.179561,75.8893188,,,,
2025-10,25816909337,MALABAR PETROLEUM,VENGARA,NEL,11.0490485,75.9557441,,,,
2025-10,51814369,Thadathil Petroleum,VATTATHANI,NEL,,,,,,
2025-10,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,,,,,,
2025-10,51818206,KRS PETRO PARK,VAILATHUR,NEL,10.9745202,75.966958,,,,
2025-10,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,10.999391,75.921136,,,,
2025-10,51816866,Pioneer Venture,RANDATHANI,NEL,,,,,,
2025-10,40617,REGAL AMPM,PULIKKAL,NEL,11.1676241,75.9301839,,,,
2025-10,35408,City Petroleum,PONNANI (ON NH66),NEL,,,,,,
2025-10,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,11.0704677,75.8537779,,,,
2025-10,37561,PULIKKAL FUELS,MORAYUR,NEL,,,,,,
2025-10,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,11.1313592,75.9440151,,,,
2025-10,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,11.0092005,75.8720943,,,,
2025-10,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,11.1028405,75.893087,,,,
2025-10,35407,Emirates Petroleum,Changaramkulam,NEL,,,,,,
2025-10,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,11.1806553,75.885785,,,,
2025-10,51815506,Naft Petroleum ,AILATHUR,NEL,10.838447,75.946537,,,,
2025-10,35405,GS International,Valanchery,RIL,10.8923441,76.0656241,,,,
2025-10,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,10.9265725,75.9310443,,,,
2025-10,51917907,RAM FUELS,PARAPPANANGADI,RIL,11.0604608,75.8548487,,,,
2025-10,16477,BROTHERS PETROLEUM,KOTTAKKAL (ON NH),RIL,10.997152,75.987773,,,,
2025-10,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,10.7903466,76.008724,,,,
2025-09,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,11.0512894,75.9845704,172,300,154,294
2025-09,215812,MOOKKAMPARAMBATH AUTO FUELS (2020-21),VALLIKUNNU,BPC,11.12183,75.84632,116,76,108,60
2025-09,116140,KEYTEES PETROLEUM,Valanchery,BPC,10.8867754,76.0728141,112,116,76,80
2025-09,230305,CITY PETROLEUM,VAILATHUR,BPC,10.9703104,75.9658111,94,106,74,82
2025-09,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,10.86345,75.97881,56,52,64,56
2025-09,162956,BP-THALAPPARA,THALAPPARA,BPC,11.0741104,75.9036425,170,141,202,201
2025-09,149639,P M PETROLEUM,TANUR,BPC,10.96751,75.88492,68,64,74,78
2025-09,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,10.780234,75.9488313,104,64,94,58
2025-09,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,11.0424998,75.8614383,48,72,52,80
2025-09,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,11.1485197,75.9024727,92,88,84,88
2025-09,219106,MOROOTTIL FUELS (NRO 2020-21),MORAYUR,BPC,11.13336,76.01423,106,196,105,203
2025-09,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,10.8576887,76.0365593,20,28,24,48
2025-09,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,10.9999633,75.9965663,222,262,189,229
2025-09,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,10.93998,75.98066,136,128,136,140
2025-09,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,11.038625,75.937835,156,160,150,158
2025-09,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,10.93927,76.03884,103,121,89,103
2025-09,180272,P.N.M.FUELS,Eramangalam,BPC,10.70267,75.98235,108,72,104,76
2025-09,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,10.7834019,76.0078356,60,72,60,84
2025-09,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,11.0898756,75.878525,68,40,68,52
2025-09,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,11.0466849,75.9110172,100,92,112,104
2025-09,254121,KOHINOOR PETROLEUM,CHELARI,BPC,11.1194424,75.8932382,0,0,0,0
2025-09,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,10.9037746,75.9219113,112,68,120,96
2025-09,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,10.8715946,75.9338532,96,60,124,92
2025-09,258634,ALOHA PETROLEUM,KONDOTTY,BPC,,,0,0,0,0
2025-09,258702,GREENWAY FUELS,KURUMBATHUR,BPC,,,0,0,0,0
2025-09,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,11.0206781,76.0228274,0,0,0,0
2025-09,41070555,VISTA FUELS,VETTICHIRA,HPCL,10.9135126,76.0454023,0,0,0,0
2025-09,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,11.0550999,75.9780664,54,44,48,36
2025-09,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,11.0512157,75.9884958,120,222,108,165
2025-09,41072566,NMS PETROLEUM,VATTATHANI,HPCL,10.9589216,75.8958929,91,75,0,0
2025-09,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,11.10483,75.838501,112,68,104,76
2025-09,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,11.0006541,76.0487356,57,69,0,0
2025-09,41026048, P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,10.8858393,76.0736275,61,113,56,100
2025-09,41072515,MATSYAFED FUELS,VAKKAD,HPCL,10.8965965,75.8927423,93,51,64,32
2025-09,41002036, J&M PETROLEUM,VAILATHUR,HPCL,10.9434552,75.9388991,57,41,68,52
2025-09,41027813,  JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,10.9181962,75.9257248,80,112,88,124
2025-09,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,10.9079172,75.9370621,75,45,0,0
2025-09,41030288, RAHINA PETROLEU5,TIRUR,HPCL,10.9260204,75.9124693,64,56,104,76
2025-09,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,10.87099707,75.95968442,78,48,69,49
2025-09,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,10.9882831,75.9065332,97,69,114,81
2025-09,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,10.8355228,75.9896452,162,202,121,129
2025-09,41009099, CP HASSAINAR HAJI SON,TANUR,HPCL,10.95394043,75.87623017,28,20,19,31
2025-09,41011494, HIGHWAY FUELS,RANDATHANI,HPCL,10.9747704,76.0073504,70,88,52,68
2025-09,41002044, THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,10.9342565,76.0071006,57,71,48,48
2025-09,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,11.17078447,75.9131242,105,115,100,100
2025-09,41006132," ESS VEE AGENCIES, VELIY",PONNANI (ON NH66),HPCL,10.7810895,75.9243424,45,17,44,40
2025-09,41025523,7 MANI AND CO,Ponnani,HPCL,10.78221,75.91844,0,36,0,71
2025-09,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,10.78102,75.92429,70,0,61,0
2025-09,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,10.785547,75.917065,0,36,0,48
2025-09,41028728, WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,11.0486724,75.8588415,24,46,23,51
2025-09,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,11.1033011,75.9244014,81,63,76,64
2025-09,41028674,M P T Petroleum ,PALLIKKAL BAZAR,HPCL,11.1522707,75.9177496,72,72,67,77
2025-09,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,11.0225994,76.0235667,130,170,104,124
2025-09,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,10.7715175,75.9993812,89,65,72,52
2025-09,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,10.8668424,76.0406967,40,60,4,0
2025-09,41028463, BALAN AND MOHAN,Kuttippuram,HPCL,10.8438062,76.031948,90,92,76,92
2025-09,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,10.89844287,75.99555897,105,81,97,77
2025-09,41012307, KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,11.081187,75.95081,100,134,76,112
2025-09,41028450, P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,10.99908,75.99129,63,149,62,154
2025-09,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,11.15986,75.946536,0,0,0,0
2025-09,41029341, CP MOHAMED KUTTY,KONDOTTY,HPCL,11.1508858,75.9591193,90,140,84,144
2025-09,41002023, SEEPEACE FUELS,KONDOTTY,HPCL,11.1423633,75.970181,125,205,120,180
2025-09,41012511, KOLAPPURAM PETROLEUM AG,KOLAPPURAM,HPCL,11.0615467,75.9348007,196,224,122,132
2025-09,41005475,PAZHERI FUELS,KALOTH,HPCL,11.1478335,75.9784852,64,68,52,44
2025-09,41002047, P K AUTO FUELS,KAKKANCHERY,HPCL,11.143891,75.895467,68,44,77,55
2025-09,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,11.15615092,75.89105206,60,85,97,97
2025-09,41012299, STAR PETROLEUM,KAKKAD,HPCL,11.0215473,75.9480411,40,44,48,48
2025-09,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,10.99622094,75.96098932,65,57,92,76
2025-09,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,10.8110471,76.0101634,128,120,100,80
2025-09,41012278,KUMAR PETROLEUM- NADUVA,Edappal (on SH),HPCL,10.7722207,76.0145387,207,337,193,251
2025-09,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,,,0,0,0,0
2025-09,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,,,41,29,0,0
2025-09,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,11.0798806,75.8583326,8,4,0,0
2025-09,41006143, THEJUS PETROLEUM CHEMMA,CHEMMAD(ON SH65),HPCL,11.043076,75.9050597,114,68,124,80
2025-09,41075039,TIRURANGADI FUELS ,CHEMMAD,HPCL,11.0342203,75.9081167,82,58,0,0
2025-09,41064103,ENERGY PETRO PARK,CHELARI,HPCL,11.1031333,75.892462,97,80,0,0
2025-09,41012528, L & G PETRO POINT,Changaramkulam,HPCL,10.7327111,76.0440303,94,74,74,66
2025-09,41075131,L & K FUELS,B.P ANGADI,HPCL,10.8866792,75.9305574,57,41,0,0
2025-09,41006921, KPK PETROLEUM,AILATHUR,HPCL,10.85486584,75.93893765,88,80,96,96
2025-09,41072529,CK PETROLEUM,AILATHUR,HPCL,10.8311191,75.9488763,65,61,0,0
2025-09,41075058,MAMPURAM FUELS, VK PADI MAMBURAM ROAD ,HPCL,11.0767651,75.9029706,15,5,0,0
2025-09,41077874,KN FUELS,KOHINOOR,HPCL,11.1258707,75.8975123,0,0,0,0
2025-09,41088404,PUTHUPARAMB PETROLEUM,PUTHUPARAMB,HPCL,,,0,4,0,0
2025-09,369496,ATR PETROLEUM,VETTICHIRA,IOC,10.9286167,76.02627153,104,115,50,54
2025-09,193180,VARADA FUELS,VETTICHIRA,IOC,10.925452,76.030547,68,136,40,116
2025-09,365027,GOLDEN FUELS,VAZHAYUR,IOC,11.2120279,75.9037622,16,20,0,0
2025-09,374994,ANANGADI FUELS,VALLIKUNNU,IOC,11.1095379,75.8362054,0,0,0,0
2025-09,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,10.893371,76.074432,44,112,44,100
2025-09,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,10.8811232,76.0864122,160,128,124,104
2025-09,125132,SIGMA ENTERPRISES,Valanchery,IOC,10.897987,76.061268,84,108,100,128
2025-09,289385,CP PETROLEUM,VAKKAD,IOC,10.875418,75.897813,106,100,110,110
2025-09,366596,ARAFA PETROMART,VAKKAD,IOC,10.8922839,75.9133662,0,0,0,0
2025-09,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,10.958012,75.946393,54,58,0,0
2025-09,132413,P.K.FUELS,VAILATHUR,IOC,10.95326,75.949828,49,53,84,92
2025-09,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,10.93195,75.933382,56,100,64,104
2025-09,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,10.904376,75.939109,32,32,82,48
2025-09,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,10.91527,75.92592,50,38,68,60
2025-09,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,10.926949,75.911624,43,51,76,80
2025-09,373070,TIRUR PETROLEUM,TIRUR,IOC,10.92329381,75.91317855,100,76,0,0
2025-09,187723,EMINENCE PETROLEUM,THIRUNAVAYA,IOC,10.863214,75.974678,80,88,73,91
2025-09,330792,A K PETROLEUM,THEYYALA,IOC,10.991809,75.914709,50,56,48,64
2025-09,188272,FULL FILL FUELS,TANUR,IOC,10.980408,75.876741,109,327,112,286
2025-09,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,10.9842,75.87501,56,28,63,41
2025-09,355549,THAJ FUELS,RANDATHANI,IOC,10.958543,76.007593,68,108,48,74
2025-09,348927,PUTHANATHANI PETROLEUM,PUTHANATHANI,IOC,10.940877,75.999996,50,64,76,92
2025-09,337735,VEE PEE PETROLEUM,POOKATTIRI,IOC,10.9026,76.090888,100,120,85,115
2025-09,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,10.760971,75.927561,95,71,109,101
2025-09,299051,BENZY FUEL,PONNANI (ON NH66),IOC,10.776616,75.940181,96,70,82,73
2025-09,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,,,0,0,0,0
2025-09,125128,BENZY PETROLEUM,Ponnani,IOC,10.78205,75.935614,91,69,85,68
2025-09,272261,POOLAKUNDAN PETROLEUM,PARAPPUR-TIR RSA,IOC,11.027646,75.995407,55,51,58,58
2025-09,185764,GRACE PETROLEUM,PARAPPANANGADI,IOC,11.052979,75.856068,124,124,129,133
2025-09,194760,PERUVALLUR PETROLEUM,PARAMBIL PEEDIKA,IOC,11.113143,75.947999,69,87,72,96
2025-09,269683,PALLIKKAL FUELS,PALLIKKAL BAZAR,IOC,11.150142,75.90978,26,30,24,36
2025-09,277552,MALIYAKKAL,OORAKAM,IOC,11.0648,76.0286,115,365,105,325
2025-09,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,10.759932,75.972687,121,74,105,61
2025-09,333010,MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,11.1775,76.0016219,54,40,60,40
2025-09,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,11.11675,75.93966,22,34,24,24
2025-09,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,11.1294769,75.946753,0,0,0,12
2025-09,125209,SREE PETROLEUM AGENCIES,KUTTIPURAM (ON NH),IOC,10.863983,76.038315,86,126,69,89
2025-09,194519,ANRANJU FUELS,Kuttippuram,IOC,10.844916,76.031944,62,90,52,104
2025-09,271724,FATHIMA PETROLEUM,KURUMBATHUR,IOC,10.92512,75.997416,116,172,100,176
2025-09,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,11.09305549,75.95439927,105,125,102,126
2025-09,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,11.009417,76.014228,115,155,115,145
2025-09,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,10.99159,75.993119,133,151,121,163
2025-09,208096,BROTHERS PETROLEUM,KONDOTTY (ON EDAVANNAPARA ROAD),IOC,11.154782,75.958198,55,209,54,178
2025-09,188647,COCOKONDOTTY,KONDOTTY,IOC,11.14287,75.96855,92,129,77,94
2025-09,378662,KODINHI FUELS,KODINHI,IOC,11.006486,75.911834,52,34,0,0
2025-09,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,11.099242,75.974777,12,100,9,129
2025-09,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,10.8971,76.04429,54,62,52,60
2025-09,366391,P HAMZA HAJI & SONS ADHOC ,KALPAKANCHERI,IOC,10.96218,75.97592,68,64,62,58
2025-09,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,10.9366296,75.9938703,0,0,0,0
2025-09,352145,B & B PETROLEUM,KALOTH,IOC,11.1474457,75.9770871,81,85,76,80
2025-09,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,11.1512227,75.8942511,128,124,76,104
2025-09,372984,MKM PETROLEUM,KAKKANCHERY,IOC,11.1416285,75.8949887,0,0,0,0
2025-09,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,,,0,0,0,0
2025-09,125203,EVEREST FUELS,Eramangalam,IOC,10.723029,75.976825,90,44,77,41
2025-09,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,10.796931,76.006488,109,109,97,89
2025-09,193920,NICE PETROLUEM,Edappal (on MDR),IOC,10.787483,75.977958,110,82,93,57
2025-09,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,10.784467,76.014109,104,88,100,128
2025-09,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,11.026891,75.8675,68,126,83,139
2025-09,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,11.093467,75.881241,94,82,88,80
2025-09,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,11.064706,75.987303,60,90,55,85
2025-09,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,11.0480791,75.9094099,80,76,84,72
2025-09,367798,ZEAL FUELS,CHEMBRA,IOC,10.932758,75.9227693,61,37,0,0
2025-09,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,11.111501,75.889906,72,64,64,56
2025-09,335802,ENERGY FUEL PARK,Changaramkulam,IOC,10.73285,76.039442,156,126,121,93
2025-09,187704,CKM ASSOCIATES ,Changaramkulam,IOC,10.733841,76.031172,157,115,158,110
2025-09,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,10.902279,75.923327,106,100,103,147
2025-09,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,10.889744,75.929782,125,97,120,112
2025-09,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,11.178269,75.894277,52,56,57,71
2025-09,346531,ZEAL PETROLEUM,AILATHUR,IOC,10.8320507,75.9482885,72,58,154,124
2025-09,380970,GRAND  FUELS,Kottakkal-Indianoor,IOC,,,0,0,0,0
2025-09,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,10.8359453,75.9894292,0,0,0,0
2025-09,52021446,JPS PETROLEUM,THANALUR,MRPL,10.9522027,75.916499,0,0,0,0
2025-09,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,10.9025921,76.0895739,0,0,0,0
2025-09,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,11.1865141,75.9677788,0,0,0,0
2025-09,52021226,SMILE FUELS,KURUMBATHUR,MRPL,10.9293334,75.99825,0,0,0,0
2025-09,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,11.1089095,75.9566362,0,0,0,0
2025-09,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,11.0815488,75.8609615,0,0,0,0
2025-09,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,11.179561,75.8893188,0,0,0,0
2025-09,25816909337,MALABAR PETROLEUM,VENGARA,NEL,11.0490485,75.9557441,0,0,0,0
2025-09,51814369,Thadathil Petroleum,VATTATHANI,NEL,,,0,0,0,0
2025-09,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,,,0,0,0,0
2025-09,51818206,KRS PETRO PARK,VAILATHUR,NEL,10.9745202,75.966958,0,0,0,0
2025-09,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,10.999391,75.921136,0,0,0,0
2025-09,51816866,Pioneer Venture,RANDATHANI,NEL,,,0,0,0,0
2025-09,40617,REGAL AMPM,PULIKKAL,NEL,11.1676241,75.9301839,0,0,0,0
2025-09,35408,City Petroleum,PONNANI (ON NH66),NEL,,,0,0,0,0
2025-09,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,11.0704677,75.8537779,0,0,0,0
2025-09,37561,PULIKKAL FUELS,MORAYUR,NEL,,,0,0,0,0
2025-09,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,11.1313592,75.9440151,0,0,0,0
2025-09,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,11.0092005,75.8720943,0,0,0,0
2025-09,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,11.1028405,75.893087,0,0,0,0
2025-09,35407,Emirates Petroleum,Changaramkulam,NEL,,,0,0,0,0
2025-09,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,11.1806553,75.885785,0,0,0,0
2025-09,51815506,Naft Petroleum ,AILATHUR,NEL,10.838447,75.946537,0,0,0,0
2025-09,35405,GS International,Valanchery,RIL,10.8923441,76.0656241,0,0,0,0
2025-09,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,10.9265725,75.9310443,0,0,0,0
2025-09,51917907,RAM FUELS,PARAPPANANGADI,RIL,11.0604608,75.8548487,0,0,0,0
2025-09,16477,BROTHERS PETROLEUM,KOTTAKKAL (ON NH),RIL,10.997152,75.987773,0,0,0,0
2025-09,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,10.7903466,76.008724,0,0,0,0
2025-08,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,11.0512894,75.9845704,177,319,160,244
2025-08,215812,MOOKKAMPARAMBATH AUTO FUELS (2020-21),VALLIKUNNU,BPC,11.12183,75.84632,108,60,108,60
2025-08,116140,KEYTEES PETROLEUM,Valanchery,BPC,10.8867754,76.0728141,100,104,64,80
2025-08,230305,CITY PETROLEUM,VAILATHUR,BPC,10.9703104,75.9658111,96,96,82,86
2025-08,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,10.86345,75.97881,64,68,64,56
2025-08,162956,BP-THALAPPARA,THALAPPARA,BPC,11.0741104,75.9036425,180.225,160.278,192.668,201.623
2025-08,149639,P M PETROLEUM,TANUR,BPC,10.96751,75.88492,76,68,80,76
2025-08,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,10.780234,75.9488313,117,77,100,56
2025-08,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,11.0424998,75.8614383,52,68,52,80
2025-08,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,11.1485197,75.9024727,92,96,80,76
2025-08,219106,MOROOTTIL FUELS (NRO 2020-21),MORAYUR,BPC,11.13336,76.01423,125,227,109,199
2025-08,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,10.8576887,76.0365593,36,48,28,56
2025-08,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,10.9999633,75.9965663,223,283,200,232
2025-08,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,10.93998,75.98066,144,144,132,132
2025-08,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,11.038625,75.937835,130,130,172,172
2025-08,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,10.93927,76.03884,97,107,89,103
2025-08,180272,P.N.M.FUELS,Eramangalam,BPC,10.70267,75.98235,112,80,116,88
2025-08,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,10.7834019,76.0078356,72,84,68,88
2025-08,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,11.0898756,75.878525,68,40,84,48
2025-08,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,11.0466849,75.9110172,92,100,124,104
